Symbol,CompanyName,DpmName
WFC-C,WELLS FARGO & CO NEW 4.37 DP A PFD CC,
WFC-L,WELLS FARGO CO NEW PERP PFD CNV A,
WFC-N,WELLS FARGO CO NEW DEP SHS REPSTG 1,
WFC-O,WELLS FARGO CO NEW DEP1/1000PF CL A,
WFC-Q,WELLS FARGO CO NEW DEP SHS 1/1000 A,
WFC-R,WELLS FARGO CO NEW DEP 1/1000 PFD A,
WFC-X,WELLS FARGO CO NEW PFD SER X CL A,
WFC-Y,WELLS FARGO CO NEW NON CUM PFD Y,
WFC-Z,WELLS FARGO CO NEW DP PF CL A SR Z,
WFG,WEST FRASER TIMBER CO LTD COM,
WFH,DIREXION SHS ETF TR WORK FROM HOME,
WFHY,WISDOMTREE TR US HGH YLD CORP,
WFIG,WISDOMTREE TR US CORP BOND FD,
WGLD,WILSHIRE WSHARES ENHNCD GLD TR UNITS FRACTIONAL,
WGO,WINNEBAGO INDS INC COM,"Susquehanna Securities, LLC"
WGRP,WILLBROS GROUP INC DEL COM,
WH,WYNDHAM HOTELS & RESORTS INC COM,"Susquehanna Securities, LLC"
WHD,CACTUS INC CL A,
WHF,WHITEHORSE FIN INC COM,
WHFBZ,WHITEHORSE FIN INC 6.50% NT 25,
WHG,WESTWOOD HLDGS GROUP INC COM,
WHLM,WILHELMINA INTL INC COM NEW,
WHLR,WHEELER REAL ESTATE INVT TR COM NEW,
WHLRD,WHEELER REAL ESTATE INVT TR PFD CNV SER D,
WHLRP,WHEELER REAL ESTATE INVT TR CV PFD SER B,
WHR,WHIRLPOOL CORP COM,GTS Securities LLC
WIA,WESTERN ASST INFLTN LKD INM FD COM SH BEN INT,
WIFI,BOINGO WIRELESS INC COM,Belvedere Trading LLC
WIL,BARCLAYS BANK PLC IPATH WMN LDRSHP,
WILC,G WILLI FOOD INTL LTD ORD,
WIMI,WIMI HOLOGRAM CLOUD INC SPON ADS CL B,Citadel Securities LLC
WINA,WINMARK CORP COM,
WINC,LEGG MASON ETF INVT TR WESTN AST SHRT,
WING,WINGSTOP INC COM,"Wolverine Trading, LLC"
WINR,SIMPLICITY ESPORTS & GAMING CO COM,
WINRW,SIMPLICITY ESPORTS & GAMING CO WT EXP 052224,
WINT,WINDTREE THERAPEUTICS INC COM,
WIP,SPDR SER TR FTSE INT GVT ETF,
WIRE,ENCORE WIRE CORP COM,GTS Securities LLC
WISA,SUMMIT WIRELESS TECH INC COM NEW,
WISH,CONTEXTLOGIC INC COM CL A,Citadel Securities LLC
WIT,WIPRO LTD SPON ADR 1 SH,Citadel Securities LLC
WIW,WESTERN AST INFL LKD OPP & INM COM,
WIX,WIX COM LTD SHS,"Wolverine Trading, LLC"
WIZ,ALPHA ARCHITECT ETF TR MERLYN AI BULL,
WK,WORKIVA INC COM CL A,Citadel Securities LLC
WKEY,WISEKEY INTERNATIONAL HLDS LTD SPON ADS,
WKHS,WORKHORSE GROUP INC COM NEW,"Susquehanna Securities, LLC"
WLBA,WESTMORELAND COAL CO COM,
WLDN,WILLDAN GROUP INC COM,Citadel Securities LLC
WLDR,TWO RDS SHARED TR AFFINITY WORLD,
WLFC,WILLIS LEASE FIN CORP COM,
WLK,WESTLAKE CHEM CORP COM,GTS Securities LLC
WLKP,WESTLAKE CHEM PARTNERS LP COM UNIT RP LP,Citadel Securities LLC
WLL,WHITING PETE CORP NEW COM NEW,
WLLAW,WHITING PETE CORP NEW WT EXP 090124,
WLLBW,WHITING PETE CORP NEW WT EXP 090125,
WLMS,WILLIAMS INDL SVCS GROUP INC COM,
WLTW,WILLIS TOWERS WATSON PLC LTD SHS,"Susquehanna Securities, LLC"
WM,WASTE MGMT INC DEL COM,Morgan Stanley & Co. LLC
WMB,WILLIAMS COS INC COM,"Susquehanna Securities, LLC"
WMC,WESTERN ASSET MTG CAP CORP COM,"Susquehanna Securities, LLC"
WMG,WARNER MUSIC GROUP CORP COM CL A,"Susquehanna Securities, LLC"
WMK,WEIS MKTS INC COM,
WMPN,WILLIAM PENN BANCORP INC COM,
WMS,ADVANCED DRAIN SYS INC DEL COM,"Wolverine Trading, LLC"
WMT,WALMART INC COM,GTS Securities LLC
WMWXF,DEUTSCHE BK AG LONDON ELE MORN TTL22,
WNC,WABASH NATL CORP COM,"Susquehanna Securities, LLC"
WNEB,WESTERN NEW ENG BANCORP INC COM,
WNS,WNS HLDGS LTD SPON ADR,"Wolverine Trading, LLC"
WNW,WUNONG NET TECHNOLOGY CO LTD ORD SHS,
WOMN,IMPACT SHS FDS I TR YWCA WOMENS ETF,
WOOD,ISHARES TR GL TIMB FORE ETF,"Susquehanna Securities, LLC"
WOOF,PETCO HEALTH & WELLNESS CO INC COM,"Susquehanna Securities, LLC"
WOR,WORTHINGTON INDS INC COM,GTS Securities LLC
WORK,SLACK TECHNOLOGIES INC COM CL A,"Susquehanna Securities, LLC"
WORX,SCWORX CORP COM,
WOW,WIDEOPENWEST INC COM,Morgan Stanley & Co. LLC
WPC,WP CAREY INC COM,"Susquehanna Securities, LLC"
WPCA=,WARBURG PINCUS CAPTAL CORP I A UNIT,
WPCB=,WARBURG PINCUS CAPTAL CORP I B UNIT,
WPF,FOLEY TRASIMENE ACQUISTN CORP COM CL A,
WPF+,FOLEY TRASIMENE ACQUISTN CORP WT EXP 052625,
WPF=,FOLEY TRASIMENE ACQUISTN CORP UNIT,
WPG,WASHINGTON PRIME GROUP NEW COM,"Susquehanna Securities, LLC"
WPG-H,WASHINGTON PRIME GROUP NEW 7.5% CM PFD H,
WPG-I,WASHINGTON PRIME GROUP NEW 6.875 PFD SER I,
WPM,WHEATON PRECIOUS METALS CORP COM,GTS Securities LLC
WPP,WPP PLC NEW ADR,"Wolverine Trading, LLC"
WPRT,WESTPORT FUEL SYSTEMS INC COM NEW,"Wolverine Trading, LLC"
WPS,ISHARES TR INTL DEVPPTY ETF,Belvedere Trading LLC
WRAP,WRAP TECHNOLOGIES INC COM,Citadel Securities LLC
WRB,BERKLEY W R CORP COM,
WRB-D,BERKLEY W R CORP SUB DEB 56,
WRB-E,BERKLEY W R CORP 5.70% SB DB 2058,
WRB-F,BERKLEY W R CORP CAL SUB DEB 59,
WRB-G,BERKLEY W R CORP 4.25% DEB 60,
WRB-H,BERKLEY W R CORP 4.125 % SUB 61,
WRE,WASHINGTON REAL ESTATE INVT TR SH BEN INT,Citadel Securities LLC
WRI,WEINGARTEN RLTY INVS SH BEN INT,GTS Securities LLC
WRK,WESTROCK CO COM,Citadel Securities LLC
WRLD,WORLD ACCEP CORPORATION COM,Citadel Securities LLC
WRN,WESTERN COPPER & GOLD CORP COM,
WSBC,WESBANCO INC COM,
WSBCP,WESBANCO INC 6.75% DP PFD A,
WSBF,WATERSTONE FINL INC MD COM,"Susquehanna Securities, LLC"
WSC,WILLSCOT MOBIL MINI HLDNG CORP COM CL A,"Group One Trading, L.P."
WSFS,WSFS FINL CORP COM,"Susquehanna Securities, LLC"
WSM,WILLIAMS SONOMA INC COM,"Susquehanna Securities, LLC"
WSO,WATSCO INC COM,"Wolverine Trading, LLC"
WSO.B,WATSCO INC CL B CONV,
WSR,WHITESTONE REIT COM,Citadel Securities LLC
WST,WEST PHARMACEUTICAL SVSC INC COM,"Wolverine Trading, LLC"
WSTG,WAYSIDE TECHNOLOGY GROUP INC COM,
WTBA,WEST BANCORPORATION INC CAP STK,
WTER,ALKALINE WTR CO INC COM NEW,
WTFC,WINTRUST FINL CORP COM,"Wolverine Trading, LLC"
WTFCM,WINTRUST FINL CORP PFD-D FIX/FLT,
WTFCP,WINTRUST FINL CORP 6.875 DP SH PF E,
WTI,W & T OFFSHORE INC COM,"Susquehanna Securities, LLC"
WTM,WHITE MTNS INS GROUP LTD COM,
WTMF,WISDOMTREE TR FUTRE STRAT FD,
WTRE,WATFORD HLDGS LTD SHS,
WTREP,WATFORD HLDGS LTD 8.5% CUM RED PFD,
WTRG,ESSENTIAL UTILS INC COM,Citadel Securities LLC
WTRH,WAITR HLDGS INC COM,Belvedere Trading LLC
WTRHW,WAITR HLDGS INC WT EXP 052521,
WTRU,ESSENTIAL UTILS INC UNIT EX 043022,
WTS,WATTS WATER TECHNOLOGIES INC CL A,"Wolverine Trading, LLC"
WTT,WIRELESS TELECOM GROUP INC COM,
WTTR,SELECT ENERGY SVCS INC CL A COM,"Wolverine Trading, LLC"
WU,WESTERN UN CO COM,Citadel Securities LLC
WUGI,ESOTERICA THEMATIC TRUST NEXTG ECONOMY,
WVE,WAVE LIFE SCIENCES LTD SHS,Citadel Securities LLC
WVFC,WVS FINL CORP COM,
WVVI,WILLAMETTE VY VINEYARD INC COM,
WVVIP,WILLAMETTE VY VINEYARD INC RED PFD SER A,
WW,WW INTL INC COM,Morgan Stanley & Co. LLC
WWD,WOODWARD INC COM,Morgan Stanley & Co. LLC
WWE,WORLD WRESTLING ENTMT INC CL A,Citadel Securities LLC
WWJD,NORTHERN LTS FD TR IV INTRNTINL ESG,
WWOW,DIREXION SHS ETF TR WORLD WITHOUT,
WWR,WESTWATER RES INC COM NEW,Citadel Securities LLC
WWW,WOLVERINE WORLD WIDE INC COM,"Wolverine Trading, LLC"
WY,WEYERHAEUSER CO MTN BE COM NEW,"Susquehanna Securities, LLC"
WYNN,WYNN RESORTS LTD COM,"Susquehanna Securities, LLC"
WYY,WIDEPOINT CORP COMMON,
X,UNITED STATES STL CORP NEW COM,GTS Securities LLC
XAIR,BEYOND AIR INC COM,
XAR,SPDR SER TR AEROSPACE DEF,Belvedere Trading LLC
XBAP,INNOVATOR ETFS TR US EQUITY ACCELE,
XBI,SPDR SER TR S&P BIOTECH,"Susquehanna Securities, LLC"
XBIO,XENETIC BIOSCIENCES INC COM,
XBIOW,XENETIC BIOSCIENCES INC WT EXP 071924,
XBIT,XBIOTECH INC COM,"Susquehanna Securities, LLC"
XBUY,AMPLIFY ETF TR INTL ONLINE,
XCEM,COLUMBIA ETF TR II EM CORE EX ETF,
XCOOQ,EXCO RESOURCES INC COM NEW,
XCUR,EXICURE INC COM,
XDAP,INNOVATOR ETFS TR US EQUITY,
XDAT,FRANKLIN TEMPLETON ETF TR EXPONENTIAL DATA,
XDIV,METAURUS EQUITY COMPONENT TR US EQT EX 2027,
XDQQ,INNOVATOR ETFS TR GROWTH ACCELERAT,
XDSQ,INNOVATOR ETFS TR US EQUITY ACCELE,
XEC,CIMAREX ENERGY CO COM,"Two Sigma Securities, LLC"
XEL,XCEL ENERGY INC COM,"Susquehanna Securities, LLC"
XELA,EXELA TECHNOLOGIES INC COM NEW,
XELB,XCEL BRANDS INC COM NEW,
XENE,XENON PHARMACEUTICALS INC COM,
XENT,INTERSECT ENT INC COM,"Susquehanna Securities, LLC"
XEO,S&P 100 index European-style,Citadel Securities LLC
XERS,XERIS PHARMACEUTICALS INC COM,Citadel Securities LLC
XES,SPDR SER TR OILGAS EQUIP,"Susquehanna Securities, LLC"
XFLT,XAI OCTAGON FLOATING RATE & AL COM,
XFLT-A,XAI OCTAGON FLOATING RATE & AL 6.50% 26 TRM PFD,
XFOR,X4 PHARMACEUTICALS INC COM,
XGN,EXAGEN INC COM,
XHB,SPDR SER TR S&P HOMEBUILD,"Susquehanna Securities, LLC"
XHE,SPDR SER TR HLTH CR EQUIP,Belvedere Trading LLC
XHR,XENIA HOTELS & RESORTS INC COM,Belvedere Trading LLC
XHS,SPDR SER TR HLTH CARE SVCS,
XIN,XINYUAN REAL ESTATE CO LTD SPONS ADR,GTS Securities LLC
XITK,SPDR SER TR FACTST INV ETF,
XJH,ISHARES TR ESG SCRD S&P MID,
XJR,ISHARES TR ESG SCRND S&P SM,
XL,XL FLEET CORP COM CL A,Citadel Securities LLC
XLB,SELECT SECTOR SPDR TR SBI MATERIALS,"Two Sigma Securities, LLC"
XLC,SELECT SECTOR SPDR TR COMMUNICATION,Citadel Securities LLC
XLE,SELECT SECTOR SPDR TR ENERGY,"Two Sigma Securities, LLC"
XLF,SELECT SECTOR SPDR TR SBI INT-FINL,"Two Sigma Securities, LLC"
XLG,INVESCO EXCHANGE TRADED FD TR S&P 500 TOP 50,
XLI,SELECT SECTOR SPDR TR SBI INT-INDS,Morgan Stanley & Co. LLC
XLK,SELECT SECTOR SPDR TR TECHNOLOGY,"Two Sigma Securities, LLC"
XLNX,XILINX INC COM,Citadel Securities LLC
XLP,SELECT SECTOR SPDR TR SBI CONS STPLS,"Two Sigma Securities, LLC"
XLRE,SELECT SECTOR SPDR TR RL EST SEL SEC,Citadel Securities LLC
XLRN,ACCELERON PHARMA INC COM,"Susquehanna Securities, LLC"
XLSR,SSGA ACTIVE TR SPDR SSGA US SCT,
XLU,SELECT SECTOR SPDR TR SBI INT-UTILS,"Two Sigma Securities, LLC"
XLV,SELECT SECTOR SPDR TR SBI HEALTHCARE,"Two Sigma Securities, LLC"
XLY,SELECT SECTOR SPDR TR SBI CONS DISCR,Morgan Stanley & Co. LLC
XM,QUALTRICS INTL INC COM CL A,Citadel Securities LLC
XME,SPDR SER TR S&P METALS MNG,"Susquehanna Securities, LLC"
XMHQ,INVESCO EXCHANGE TRADED FD TR S&P MDCP QUALITY,
XMLV,INVESCO EXCH TRADED FD TR II S&P MIDCP LOW,Belvedere Trading LLC
XMMO,INVESCO EXCHANGE TRADED FD TR S&P MDCP MOMNTUM,
XMPT,VANECK VECTORS ETF TR CEF MUN INCOME E,
XMVM,INVESCO EXCHANGE TRADED FD TR S&P MDCP VLU MNT,
XNCR,XENCOR INC COM,"Susquehanna Securities, LLC"
XNET,XUNLEI LTD SPONSORED ADR,"Susquehanna Securities, LLC"
XNTK,SPDR SER TR NYSE TECH ETF,
XOG,EXTRACTION OIL & GAS INC COM,
XOGAQ,EXTRACTION OIL & GAS INC COM,
XOM,EXXON MOBIL CORP COM,"Susquehanna Securities, LLC"
XOMA,XOMA CORP DEL COM NEW,
XOMAP,XOMA CORP DEL 8.625% CUM PFD A,
XONE,EXONE CO COM,Citadel Securities LLC
XOP,SPDR SER TR S&P OILGAS EXP,Citadel Securities LLC
XOUT,GRANITESHARES ETF TR XOUT US LRG CP,
XP,XP INC CL A,Citadel Securities LLC
XPDIU,POWER & DIGITAL INFRA ACQ CORP UNIT,
XPEL,XPEL INC COM,
XPER,XPERI HOLDING CORP COM,Citadel Securities LLC
XPEV,XPENG INC ADS,"Susquehanna Securities, LLC"
XPH,SPDR SER TR S&P PHARMAC,Morgan Stanley & Co. LLC
XPL,SOLITARIO ZINC CORP COM,
XPO,XPO LOGISTICS INC COM,"Susquehanna Securities, LLC"
XPOA,DPCM CAP INC COM CL A,
XPOA+,DPCM CAP INC WT EXP 101427,
XPOA=,DPCM CAP INC UNIT,
XPP,PROSHARES TR ULT FTSE CHIN 50,Citadel Securities LLC
XRAY,DENTSPLY SIRONA INC COM,"Wolverine Trading, LLC"
XRLV,INVESCO EXCH TRADED FD TR II S&P 500 EX RAT,
XRT,SPDR SER TR S&P RETAIL ETF,"Two Sigma Securities, LLC"
XRX,XEROX HOLDINGS CORP COM NEW,"Susquehanna Securities, LLC"
XSD,SPDR SER TR S&P SEMICNDCTR,"Susquehanna Securities, LLC"
XSHD,INVESCO EXCH TRADED FD TR II S&P SMLCAP HIG,
XSHQ,INVESCO EXCH TRADED FD TR II S&P SMLCAP QTY,
XSLV,INVESCO EXCH TRADED FD TR II S&P SMLCP LOW,
XSMO,INVESCO EXCHANGE TRADED FD TR S&P SMLCP MOMENT,
XSOE,WISDOMTREE TR EM EX ST-OWNED,
XSP,Mini-SPX,
XSPA,XPRESSPA GROUP INC COM,"Susquehanna Securities, LLC"
XSVM,INVESCO EXCHANGE TRADED FD TR S&P SMCP VLU MNT,
XSW,SPDR SER TR COMP SOFTWARE,
XT,ISHARES TR EXPONENTIAL TECH,Belvedere Trading LLC
XTAP,INNOVATOR ETFS TR US EQT ACCEL PLS,
XTL,SPDR SER TR S&P TELECOM,
XTLB,XTL BIOPHARMACEUTICALS LTD SPONSORED ADR NE,
XTN,SPDR SER TR S&P TRANSN ETF,
XTNT,XTANT MED HLDGS INC COM NEW,
XVV,ISHARES TR ESG SCRND S&P500,
XVZ,BARCLAYS BANK PLC IPATH DYNM VIX,
XWEB,SPDR SER TR S&P INTERNET ETF,
XXII,22ND CENTY GROUP INC COM,Citadel Securities LLC
XYF,X FINL SPONSORED ADS,
XYL,XYLEM INC COM,GTS Securities LLC
XYLD,GLOBAL X FDS S&P 500 COVERED,
XYLG,GLOBAL X FDS S&P 500 COVERED,
XYNPW,XYNOMIC PHARMACUTCLS HLDNG INC WT EXP 051524,
Y,ALLEGHANY CORP DEL COM,
YAC,YUCAIPA ACQUISITION CORP COM,
YAC+,YUCAIPA ACQUISITION CORP WT EXP,
YAC=,YUCAIPA ACQUISITION CORP UNIT,
YALA,YALLA GROUP LTD ADS,"Wolverine Trading, LLC"
YANG,DIREXION SHS ETF TR DAILY FTSE CHINA,"Susquehanna Securities, LLC"
YAYO,YAYYO INC COM,
YCBD,CBDMD INC COM,"Susquehanna Securities, LLC"
YCBD-A,CBDMD INC 8% SER A CUM PFD,
YCL,PROSHARES TR II ULTRA YEN NEW,"Susquehanna Securities, LLC"
YCS,PROSHARES TR II ULTRASHORT YEN N,Citadel Securities LLC
YDEC,FIRST TR EXCHNG TRADED FD VIII FT CBOE INTL EQT,
YECOF,YULONG ECO MATLS LTD SHS,
YELL,YELLOW CORP COM,Citadel Securities LLC
YELP,YELP INC CL A,"Susquehanna Securities, LLC"
YETI,YETI HLDGS INC COM,"Susquehanna Securities, LLC"
YEXT,YEXT INC COM,"Susquehanna Securities, LLC"
YGEHY,YINGLI GREEN ENERGY HLDG CO LT SPONSRED ADS,
YGMZ,MINGZHU LOGISTICS HLDGS LTD COM,
YGTYF,SSLJ COM LIMITED SHS CL A,
YGYI,YOUNGEVITY INTL INC COM NEW,
YGYIP,YOUNGEVITY INTL INC 9.75% SER D PFD,
YI,111 INC ADS,
YINN,DIREXION SHS ETF TR DL FTSE BLL 3X,"Susquehanna Securities, LLC"
YJ,YUNJI INC ADS RP CL A,
YLD,PRINCIPAL EXCHANGE-TRADED FDS ACTV INCM ETF,
YLDE,LEGG MASON ETF INVT TR CLEARBRIDGE DI,
YMAB,Y-MABS THERAPEUTICS INC COM,
YMAR,FIRST TR EXCHNG TRADED FD VIII FT CBOE VST INTL,
YMTX,YUMANITY THERAPEUTICS INC COM,Belvedere Trading LLC
YNDX,YANDEX N V SHS CLASS A,Citadel Securities LLC
YOGA,YOGAWORKS INC COM,
YOLO,ADVISORSHARES TR PURE CANNABIS,Belvedere Trading LLC
YORW,YORK WTR CO COM,
YPF,YPF SOCIEDAD ANONIMA SPON ADR CL D,"Group One Trading, L.P."
YQ,17 ED & TECHNOLOGY GROUP INC ADS,
YRD,YIREN DIGITAL LTD SPONSORED ADS,"Susquehanna Securities, LLC"
YSAC,YELLOWSTONE ACQUISITION CO COM CL A,
YSACU,YELLOWSTONE ACQUISITION CO UNIT EXP 102225,
YSACW,YELLOWSTONE ACQUISITION CO WT EXP 102125,
YSG,YATSEN HLDG LTD ADS,"Susquehanna Securities, LLC"
YTEN,YIELD10 BIOSCIENCE INC COM,
YTRA,YATRA ONLINE INC ORD SHS,
YUM,YUM BRANDS INC COM,"Susquehanna Securities, LLC"
YUMA,YUMA ENERGY INC NEW COM NEW,
YUMC,YUM CHINA HLDGS INC COM,"Susquehanna Securities, LLC"
YVR,LIQUID MEDIA GROUP LTD NEW COM NEW,
YXI,PROSHARES TR SHT FTSE CHIN 50,Belvedere Trading LLC
YY,JOYY INC ADS REPSTG COM A,"Susquehanna Securities, LLC"
YYY,AMPLIFY ETF TR HIGH INCOME,
Z,ZILLOW GROUP INC CL C CAP STK,"Wolverine Trading, LLC"
ZBH,ZIMMER BIOMET HOLDINGS INC COM,"Two Sigma Securities, LLC"
ZBRA,ZEBRA TECHNOLOGIES CORPORATION CL A,"Susquehanna Securities, LLC"
ZCMD,ZHONGCHAO INC CL A,
ZDGE,ZEDGE INC CL B,Citadel Securities LLC
ZEAL,ZEALAND PHARMA A/S SPONSORED ADR,
ZEN,ZENDESK INC COM,Citadel Securities LLC
ZEPP,ZEPP HEALTH CORPORATION SPONSORED ADS,
ZEUS,OLYMPIC STEEL INC COM,GTS Securities LLC
ZG,ZILLOW GROUP INC CL A,"Wolverine Trading, LLC"
ZGNX,ZOGENIX INC COM NEW,"Susquehanna Securities, LLC"
ZGYH,YUNHONG INTL CL A SHS,
ZGYHR,YUNHONG INTL RT,
ZGYHU,YUNHONG INTL UNIT EX,
ZGYHW,YUNHONG INTL WT EXP 013127,
ZH,ZHIHU INC ADS,
ZI,ZOOMINFO TECHNOLOGIES INC COM CL A,Citadel Securities LLC
ZIG,ETF SER SOLUTIONS ACQUIRERS FD,
ZIM,ZIM INTEGRATED SHIPPING SERV SHS,
ZION,ZIONS BANCORPORATION N A COM,GTS Securities LLC
ZIONL,ZIONS BANCORPORATION N A SUB NT FX/FLT 28,
ZIONN,ZIONS BANCORPORATION N A PFD 1/40 PRP H,
ZIONO,ZIONS BANCORPORATION N A DEP 1/40TH PFD,
ZIONP,ZIONS BANCORPORATION N A PFD 1/40 SER A,
ZIOP,ZIOPHARM ONCOLOGY INC COM,"Group One Trading, L.P."
ZIVZF,CREDIT SUISSE AG NASSAU BRH INVRS VIX MDTERM,
ZIXI,ZIX CORP COM,"Wolverine Trading, LLC"
ZKIN,ZK INTL GROUP CO LTD SHS,
ZLAB,ZAI LAB LTD ADR,"Susquehanna Securities, LLC"
ZM,ZOOM VIDEO COMMUNICATIONS INC CL A,Citadel Securities LLC
ZNGA,ZYNGA INC CL A,Citadel Securities LLC
ZNH,CHINA SOUTHERN AIRLINES CO LTD SPON ADR CL H,"Wolverine Trading, LLC"
ZNOG,ZION OIL & GAS INC COM,"Group One Trading, L.P."
ZNTE,ZANITE ACQUISITION CORP COM CL A,"Susquehanna Securities, LLC"
ZNTEU,ZANITE ACQUISITION CORP UNIT EXP 100825,
ZNTEW,ZANITE ACQUISITION CORP WT EXP 100825,
ZNTL,ZENTALIS PHARMACEUTICALS INC COM,
ZOM,ZOMEDICA CORP COM,
ZROZ,PIMCO ETF TR 25YR+ ZERO U S,"Susquehanna Securities, LLC"
ZS,ZSCALER INC COM,Morgan Stanley & Co. LLC
ZSAN,ZOSANO PHARMA CORP COM NEW,
ZSL,PROSHARES TR II PSHS ULSSLVR NEW,GTS Securities LLC
ZTO,ZTO EXPRESS CAYMAN INC SPONSORED ADS A,Morgan Stanley & Co. LLC
ZTR,VIRTUS GLOBAL DIVID & INCOME F COM,
ZTS,ZOETIS INC CL A,"Wolverine Trading, LLC"
ZUMZ,ZUMIEZ INC COM,GTS Securities LLC
ZUO,ZUORA INC COM CL A,"Susquehanna Securities, LLC"
ZVO,ZOVIO INC COM,Citadel Securities LLC
ZWRK,Z-WORK ACQUISITION CORP COM CL A,
ZWRKU,Z-WORK ACQUISITION CORP UNIT,
ZWRKW,Z-WORK ACQUISITION CORP WT EXP 010426,
ZYME,ZYMEWORKS INC COM,Citadel Securities LLC
ZYNE,ZYNERBA PHARMACEUTICALS INC COM,"Susquehanna Securities, LLC"
ZYXI,ZYNEX INC COM,"Group One Trading, L.P."
